Plant and tissue mass output file
"Day","Hour","t_0","Y_0","Y_leaf0","Y_root0","Y_seed0","Y_stem0,"Y_n(1           ),Y_n(2           ),Y_n(3           ),,"dY_dt|rk est"
"7","3",171.00, 5.27E-05, 2.69E-05, 1.41E-05, 0.00E+00, 1.11E-05, 5.27E-05, 5.34E-05, 5.41E-05, 2.16E-06
"7","4",172.00, 5.38E-05, 2.75E-05, 1.44E-05, 0.00E+00, 1.13E-05, 5.38E-05, 5.45E-05, 5.52E-05, 2.14E-06
"7","5",173.00, 5.49E-05, 2.80E-05, 1.47E-05, 0.00E+00, 1.16E-05, 5.49E-05, 5.56E-05, 5.63E-05, 2.15E-06
"7","6",174.00, 5.60E-05, 2.86E-05, 1.49E-05, 0.00E+00, 1.18E-05, 5.60E-05, 5.67E-05, 5.74E-05, 2.19E-06
"7","7",175.00, 5.71E-05, 2.92E-05, 1.52E-05, 0.00E+00, 1.20E-05, 5.71E-05, 5.78E-05, 5.85E-05, 2.17E-06
"7","8",176.00, 5.82E-05, 2.97E-05, 1.55E-05, 0.00E+00, 1.23E-05, 5.82E-05, 5.89E-05, 5.97E-05, 2.24E-06
"7","9",177.00, 5.93E-05, 3.03E-05, 1.58E-05, 0.00E+00, 1.25E-05, 5.93E-05, 6.01E-05, 6.09E-05, 2.37E-06
"7","10",178.00, 6.05E-05, 3.09E-05, 1.62E-05, 0.00E+00, 1.28E-05, 6.05E-05, 6.14E-05, 6.22E-05, 2.53E-06
"7","11",179.00, 6.18E-05, 3.16E-05, 1.65E-05, 0.00E+00, 1.30E-05, 6.18E-05, 6.27E-05, 6.36E-05, 2.71E-06
"7","12",180.00, 6.32E-05, 3.23E-05, 1.69E-05, 0.00E+00, 1.33E-05, 6.32E-05, 6.32E-05, 6.32E-05, 4.64E-08
"7","13",181.00, 6.32E-05, 3.23E-05, 1.69E-05, 0.00E+00, 1.33E-05, 6.32E-05, 6.33E-05, 6.33E-05, 1.20E-07
"7","14",182.00, 6.33E-05, 3.23E-05, 1.69E-05, 0.00E+00, 1.34E-05, 6.33E-05, 6.34E-05, 6.34E-05, 1.84E-07
"7","15",183.00, 6.34E-05, 3.24E-05, 1.69E-05, 0.00E+00, 1.34E-05, 6.34E-05, 6.35E-05, 6.35E-05, 2.37E-07
"7","16",184.00, 6.35E-05, 3.25E-05, 1.70E-05, 0.00E+00, 1.34E-05, 6.35E-05, 6.36E-05, 6.37E-05, 2.74E-07
"7","17",185.00, 6.37E-05, 3.25E-05, 1.70E-05, 0.00E+00, 1.34E-05, 6.37E-05, 6.38E-05, 6.39E-05, 2.93E-07
"7","18",186.00, 6.38E-05, 3.26E-05, 1.70E-05, 0.00E+00, 1.35E-05, 6.38E-05, 6.39E-05, 6.40E-05, 2.92E-07
"7","19",187.00, 6.40E-05, 3.27E-05, 1.71E-05, 0.00E+00, 1.35E-05, 6.40E-05, 6.40E-05, 6.41E-05, 2.71E-07
"7","20",188.00, 6.41E-05, 3.28E-05, 1.71E-05, 0.00E+00, 1.35E-05, 6.41E-05, 6.42E-05, 6.43E-05, 2.32E-07
"7","21",189.00, 6.42E-05, 3.28E-05, 1.71E-05, 0.00E+00, 1.35E-05, 6.42E-05, 6.43E-05, 6.43E-05, 1.76E-07
"7","22",190.00, 6.43E-05, 3.29E-05, 1.72E-05, 0.00E+00, 1.36E-05, 6.43E-05, 6.43E-05, 6.44E-05, 1.08E-07
"7","23",191.00, 6.44E-05, 3.29E-05, 1.72E-05, 0.00E+00, 1.36E-05, 6.44E-05, 6.44E-05, 6.44E-05, 3.32E-08
"8","0",192.00, 6.44E-05, 3.29E-05, 1.72E-05, 0.00E+00, 1.36E-05, 6.44E-05, 6.54E-05, 6.63E-05, 2.91E-06
"8","1",193.00, 6.59E-05, 3.37E-05, 1.76E-05, 0.00E+00, 1.39E-05, 6.59E-05, 6.68E-05, 6.77E-05, 2.81E-06
"8","2",194.00, 6.73E-05, 3.44E-05, 1.80E-05, 0.00E+00, 1.42E-05, 6.73E-05, 6.82E-05, 6.91E-05, 2.72E-06
"8","3",195.00, 6.87E-05, 3.51E-05, 1.83E-05, 0.00E+00, 1.45E-05, 6.87E-05, 6.96E-05, 7.05E-05, 2.66E-06
"8","4",196.00, 7.00E-05, 3.58E-05, 1.87E-05, 0.00E+00, 1.48E-05, 7.00E-05, 7.09E-05, 7.18E-05, 2.63E-06
"8","5",197.00, 7.14E-05, 3.65E-05, 1.91E-05, 0.00E+00, 1.51E-05, 7.14E-05, 7.23E-05, 7.31E-05, 2.64E-06
"8","6",198.00, 7.27E-05, 3.72E-05, 1.94E-05, 0.00E+00, 1.53E-05, 7.27E-05, 7.36E-05, 7.45E-05, 2.69E-06
"8","7",199.00, 7.41E-05, 3.79E-05, 1.98E-05, 0.00E+00, 1.56E-05, 7.41E-05, 7.50E-05, 7.59E-05, 2.77E-06
"8","8",200.00, 7.55E-05, 3.86E-05, 2.02E-05, 0.00E+00, 1.59E-05, 7.55E-05, 7.65E-05, 7.74E-05, 2.91E-06
"8","9",201.00, 7.70E-05, 3.93E-05, 2.06E-05, 0.00E+00, 1.62E-05, 7.70E-05, 7.80E-05, 7.90E-05, 3.08E-06
"8","10",202.00, 7.86E-05, 4.01E-05, 2.10E-05, 0.00E+00, 1.66E-05, 7.86E-05, 7.96E-05, 8.07E-05, 3.28E-06
"8","11",203.00, 8.02E-05, 4.10E-05, 2.14E-05, 0.00E+00, 1.69E-05, 8.02E-05, 8.14E-05, 8.25E-05, 3.51E-06
"8","12",204.00, 8.20E-05, 4.19E-05, 2.19E-05, 0.00E+00, 1.73E-05, 8.20E-05, 8.20E-05, 8.21E-05, 6.34E-08
"8","13",205.00, 8.21E-05, 4.19E-05, 2.19E-05, 0.00E+00, 1.73E-05, 8.21E-05, 8.21E-05, 8.22E-05, 1.70E-07
"8","14",206.00, 8.21E-05, 4.20E-05, 2.19E-05, 0.00E+00, 1.73E-05, 8.21E-05, 8.22E-05, 8.23E-05, 2.66E-07
"8","15",207.00, 8.23E-05, 4.20E-05, 2.20E-05, 0.00E+00, 1.74E-05, 8.23E-05, 8.24E-05, 8.25E-05, 3.44E-07
"8","16",208.00, 8.25E-05, 4.21E-05, 2.20E-05, 0.00E+00, 1.74E-05, 8.25E-05, 8.26E-05, 8.27E-05, 3.98E-07
"8","17",209.00, 8.27E-05, 4.22E-05, 2.21E-05, 0.00E+00, 1.74E-05, 8.27E-05, 8.28E-05, 8.29E-05, 4.26E-07
"8","18",210.00, 8.29E-05, 4.24E-05, 2.21E-05, 0.00E+00, 1.75E-05, 8.29E-05, 8.30E-05, 8.32E-05, 4.20E-07
"8","19",211.00, 8.31E-05, 4.25E-05, 2.22E-05, 0.00E+00, 1.75E-05, 8.31E-05, 8.32E-05, 8.34E-05, 3.82E-07
"8","20",212.00, 8.33E-05, 4.26E-05, 2.22E-05, 0.00E+00, 1.76E-05, 8.33E-05, 8.34E-05, 8.35E-05, 3.21E-07
"8","21",213.00, 8.35E-05, 4.26E-05, 2.23E-05, 0.00E+00, 1.76E-05, 8.35E-05, 8.35E-05, 8.36E-05, 2.42E-07
"8","22",214.00, 8.36E-05, 4.27E-05, 2.23E-05, 0.00E+00, 1.76E-05, 8.36E-05, 8.36E-05, 8.37E-05, 1.50E-07
"8","23",215.00, 8.37E-05, 4.27E-05, 2.23E-05, 0.00E+00, 1.77E-05, 8.37E-05, 8.37E-05, 8.37E-05, 4.70E-08
"9","0",216.00, 8.37E-05, 4.28E-05, 2.23E-05, 0.00E+00, 1.77E-05, 8.37E-05, 8.50E-05, 8.64E-05, 4.02E-06
"9","1",217.00, 8.57E-05, 4.38E-05, 2.29E-05, 0.00E+00, 1.81E-05, 8.57E-05, 8.70E-05, 8.83E-05, 3.82E-06
"9","2",218.00, 8.77E-05, 4.48E-05, 2.34E-05, 0.00E+00, 1.85E-05, 8.77E-05, 8.89E-05, 9.01E-05, 3.66E-06
"9","3",219.00, 8.95E-05, 4.58E-05, 2.39E-05, 0.00E+00, 1.89E-05, 8.95E-05, 9.07E-05, 9.19E-05, 3.55E-06
"9","4",220.00, 9.13E-05, 4.67E-05, 2.44E-05, 0.00E+00, 1.93E-05, 9.13E-05, 9.25E-05, 9.37E-05, 3.49E-06
"9","5",221.00, 9.31E-05, 4.76E-05, 2.49E-05, 0.00E+00, 1.96E-05, 9.31E-05, 9.43E-05, 9.54E-05, 3.48E-06
"9","6",222.00, 9.49E-05, 4.85E-05, 2.53E-05, 0.00E+00, 2.00E-05, 9.49E-05, 9.61E-05, 9.72E-05, 3.53E-06
"9","7",223.00, 9.67E-05, 4.94E-05, 2.58E-05, 0.00E+00, 2.04E-05, 9.67E-05, 9.79E-05, 9.91E-05, 3.64E-06
"9","8",224.00, 9.86E-05, 5.04E-05, 2.63E-05, 0.00E+00, 2.08E-05, 9.86E-05, 9.98E-05, 1.01E-04, 3.80E-06
"9","9",225.00, 1.00E-04, 5.14E-05, 2.68E-05, 0.00E+00, 2.12E-05, 1.00E-04, 1.02E-04, 1.03E-04, 4.02E-06
"9","10",226.00, 1.03E-04, 5.24E-05, 2.74E-05, 0.00E+00, 2.16E-05, 1.03E-04, 1.04E-04, 1.05E-04, 4.29E-06
"9","11",227.00, 1.05E-04, 5.35E-05, 2.80E-05, 0.00E+00, 2.21E-05, 1.05E-04, 1.06E-04, 1.08E-04, 4.59E-06
"9","12",228.00, 1.07E-04, 5.47E-05, 2.86E-05, 0.00E+00, 2.26E-05, 1.07E-04, 1.07E-04, 1.07E-04, 8.28E-08
"9","13",229.00, 1.07E-04, 5.47E-05, 2.86E-05, 0.00E+00, 2.26E-05, 1.07E-04, 1.07E-04, 1.07E-04, 2.22E-07
"9","14",230.00, 1.07E-04, 5.48E-05, 2.86E-05, 0.00E+00, 2.26E-05, 1.07E-04, 1.07E-04, 1.07E-04, 3.47E-07
"9","15",231.00, 1.07E-04, 5.49E-05, 2.87E-05, 0.00E+00, 2.27E-05, 1.07E-04, 1.08E-04, 1.08E-04, 4.48E-07
"9","16",232.00, 1.08E-04, 5.50E-05, 2.87E-05, 0.00E+00, 2.27E-05, 1.08E-04, 1.08E-04, 1.08E-04, 5.20E-07
"9","17",233.00, 1.08E-04, 5.51E-05, 2.88E-05, 0.00E+00, 2.28E-05, 1.08E-04, 1.08E-04, 1.08E-04, 5.57E-07
"9","18",234.00, 1.08E-04, 5.53E-05, 2.89E-05, 0.00E+00, 2.28E-05, 1.08E-04, 1.08E-04, 1.09E-04, 5.47E-07
"9","19",235.00, 1.08E-04, 5.54E-05, 2.90E-05, 0.00E+00, 2.29E-05, 1.08E-04, 1.09E-04, 1.09E-04, 4.97E-07
"9","20",236.00, 1.09E-04, 5.56E-05, 2.90E-05, 0.00E+00, 2.29E-05, 1.09E-04, 1.09E-04, 1.09E-04, 4.18E-07
"9","21",237.00, 1.09E-04, 5.57E-05, 2.91E-05, 0.00E+00, 2.30E-05, 1.09E-04, 1.09E-04, 1.09E-04, 3.16E-07
"9","22",238.00, 1.09E-04, 5.57E-05, 2.91E-05, 0.00E+00, 2.30E-05, 1.09E-04, 1.09E-04, 1.09E-04, 1.95E-07
"9","23",239.00, 1.09E-04, 5.58E-05, 2.92E-05, 0.00E+00, 2.30E-05, 1.09E-04, 1.09E-04, 1.09E-04, 6.15E-08
"10","0",240.00, 1.09E-04, 5.58E-05, 2.92E-05, 0.00E+00, 2.30E-05, 1.09E-04, 1.11E-04, 1.12E-04, 4.83E-06
"10","1",241.00, 1.12E-04, 5.71E-05, 2.98E-05, 0.00E+00, 2.36E-05, 1.12E-04, 1.13E-04, 1.15E-04, 4.69E-06
"10","2",242.00, 1.14E-04, 5.83E-05, 3.05E-05, 0.00E+00, 2.41E-05, 1.14E-04, 1.16E-04, 1.17E-04, 4.57E-06
"10","3",243.00, 1.16E-04, 5.95E-05, 3.11E-05, 0.00E+00, 2.46E-05, 1.16E-04, 1.18E-04, 1.19E-04, 4.48E-06
"10","4",244.00, 1.19E-04, 6.07E-05, 3.17E-05, 0.00E+00, 2.50E-05, 1.19E-04, 1.20E-04, 1.22E-04, 4.44E-06
"10","5",245.00, 1.21E-04, 6.18E-05, 3.23E-05, 0.00E+00, 2.55E-05, 1.21E-04, 1.22E-04, 1.24E-04, 4.46E-06
"10","6",246.00, 1.23E-04, 6.30E-05, 3.29E-05, 0.00E+00, 2.60E-05, 1.23E-04, 1.25E-04, 1.26E-04, 4.54E-06
"10","7",247.00, 1.26E-04, 6.42E-05, 3.35E-05, 0.00E+00, 2.65E-05, 1.26E-04, 1.27E-04, 1.29E-04, 4.69E-06
"10","8",248.00, 1.28E-04, 6.54E-05, 3.42E-05, 0.00E+00, 2.70E-05, 1.28E-04, 1.30E-04, 1.31E-04, 4.92E-06
"10","9",249.00, 1.30E-04, 6.67E-05, 3.48E-05, 0.00E+00, 2.75E-05, 1.30E-04, 1.32E-04, 1.34E-04, 5.21E-06
"10","10",250.00, 1.33E-04, 6.80E-05, 3.55E-05, 0.00E+00, 2.81E-05, 1.33E-04, 1.35E-04, 1.37E-04, 5.56E-06
"10","11",251.00, 1.36E-04, 6.95E-05, 3.63E-05, 0.00E+00, 2.87E-05, 1.36E-04, 1.38E-04, 1.40E-04, 5.95E-06
"10","12",252.00, 1.39E-04, 7.10E-05, 3.71E-05, 0.00E+00, 2.93E-05, 1.39E-04, 1.39E-04, 1.39E-04, 1.07E-07
"10","13",253.00, 1.39E-04, 7.10E-05, 3.71E-05, 0.00E+00, 2.93E-05, 1.39E-04, 1.39E-04, 1.39E-04, 2.88E-07
"10","14",254.00, 1.39E-04, 7.11E-05, 3.72E-05, 0.00E+00, 2.94E-05, 1.39E-04, 1.39E-04, 1.39E-04, 4.50E-07
"10","15",255.00, 1.39E-04, 7.12E-05, 3.72E-05, 0.00E+00, 2.94E-05, 1.39E-04, 1.40E-04, 1.40E-04, 5.80E-07
"10","16",256.00, 1.40E-04, 7.14E-05, 3.73E-05, 0.00E+00, 2.95E-05, 1.40E-04, 1.40E-04, 1.40E-04, 6.56E-07
"10","17",257.00, 1.40E-04, 7.16E-05, 3.74E-05, 0.00E+00, 2.95E-05, 1.40E-04, 1.40E-04, 1.40E-04, 6.80E-07
"10","18",258.00, 1.40E-04, 7.17E-05, 3.75E-05, 0.00E+00, 2.96E-05, 1.40E-04, 1.41E-04, 1.41E-04, 6.67E-07
"10","19",259.00, 1.41E-04, 7.19E-05, 3.76E-05, 0.00E+00, 2.97E-05, 1.41E-04, 1.41E-04, 1.41E-04, 6.14E-07
"10","20",260.00, 1.41E-04, 7.21E-05, 3.77E-05, 0.00E+00, 2.98E-05, 1.41E-04, 1.41E-04, 1.41E-04, 5.21E-07
"10","21",261.00, 1.41E-04, 7.22E-05, 3.77E-05, 0.00E+00, 2.98E-05, 1.41E-04, 1.41E-04, 1.42E-04, 3.95E-07
"10","22",262.00, 1.42E-04, 7.23E-05, 3.78E-05, 0.00E+00, 2.99E-05, 1.42E-04, 1.42E-04, 1.42E-04, 2.44E-07
"10","23",263.00, 1.42E-04, 7.24E-05, 3.78E-05, 0.00E+00, 2.99E-05, 1.42E-04, 1.42E-04, 1.42E-04, 7.62E-08
"11","0",264.00, 1.42E-04, 7.24E-05, 3.78E-05, 0.00E+00, 2.99E-05, 1.42E-04, 1.44E-04, 1.46E-04, 6.37E-06
"11","1",265.00, 1.45E-04, 7.41E-05, 3.87E-05, 0.00E+00, 3.06E-05, 1.45E-04, 1.47E-04, 1.49E-04, 6.16E-06
"11","2",266.00, 1.48E-04, 7.57E-05, 3.95E-05, 0.00E+00, 3.12E-05, 1.48E-04, 1.50E-04, 1.52E-04, 5.98E-06
"11","3",267.00, 1.51E-04, 7.72E-05, 4.03E-05, 0.00E+00, 3.19E-05, 1.51E-04, 1.53E-04, 1.55E-04, 5.85E-06
"11","4",268.00, 1.54E-04, 7.87E-05, 4.11E-05, 0.00E+00, 3.25E-05, 1.54E-04, 1.56E-04, 1.58E-04, 5.79E-06
"11","5",269.00, 1.57E-04, 8.03E-05, 4.19E-05, 0.00E+00, 3.31E-05, 1.57E-04, 1.59E-04, 1.61E-04, 5.80E-06
"11","6",270.00, 1.60E-04, 8.18E-05, 4.27E-05, 0.00E+00, 3.38E-05, 1.60E-04, 1.62E-04, 1.64E-04, 5.91E-06
"11","7",271.00, 1.63E-04, 8.33E-05, 4.35E-05, 0.00E+00, 3.44E-05, 1.63E-04, 1.65E-04, 1.67E-04, 6.10E-06
"11","8",272.00, 1.66E-04, 8.49E-05, 4.44E-05, 0.00E+00, 3.51E-05, 1.66E-04, 1.68E-04, 1.70E-04, 6.39E-06
"11","9",273.00, 1.69E-04, 8.66E-05, 4.52E-05, 0.00E+00, 3.57E-05, 1.69E-04, 1.72E-04, 1.74E-04, 6.77E-06
"11","10",274.00, 1.73E-04, 8.83E-05, 4.61E-05, 0.00E+00, 3.65E-05, 1.73E-04, 1.75E-04, 1.78E-04, 7.22E-06
"11","11",275.00, 1.77E-04, 9.02E-05, 4.71E-05, 0.00E+00, 3.72E-05, 1.77E-04, 1.79E-04, 1.82E-04, 7.73E-06
"11","12",276.00, 1.80E-04, 9.22E-05, 4.82E-05, 0.00E+00, 3.81E-05, 1.80E-04, 1.80E-04, 1.81E-04, 1.39E-07
"11","13",277.00, 1.81E-04, 9.23E-05, 4.82E-05, 0.00E+00, 3.81E-05, 1.81E-04, 1.81E-04, 1.81E-04, 3.74E-07
"11","14",278.00, 1.81E-04, 9.24E-05, 4.83E-05, 0.00E+00, 3.81E-05, 1.81E-04, 1.81E-04, 1.81E-04, 5.84E-07
"11","15",279.00, 1.81E-04, 9.25E-05, 4.83E-05, 0.00E+00, 3.82E-05, 1.81E-04, 1.81E-04, 1.82E-04, 7.51E-07
"11","16",280.00, 1.81E-04, 9.27E-05, 4.84E-05, 0.00E+00, 3.83E-05, 1.81E-04, 1.82E-04, 1.82E-04, 8.46E-07
"11","17",281.00, 1.82E-04, 9.29E-05, 4.86E-05, 0.00E+00, 3.84E-05, 1.82E-04, 1.82E-04, 1.82E-04, 8.80E-07
"11","18",282.00, 1.82E-04, 9.31E-05, 4.87E-05, 0.00E+00, 3.85E-05, 1.82E-04, 1.83E-04, 1.83E-04, 8.64E-07
"11","19",283.00, 1.83E-04, 9.34E-05, 4.88E-05, 0.00E+00, 3.86E-05, 1.83E-04, 1.83E-04, 1.83E-04, 7.95E-07
"11","20",284.00, 1.83E-04, 9.36E-05, 4.89E-05, 0.00E+00, 3.86E-05, 1.83E-04, 1.83E-04, 1.84E-04, 6.76E-07
"11","21",285.00, 1.83E-04, 9.38E-05, 4.90E-05, 0.00E+00, 3.87E-05, 1.83E-04, 1.84E-04, 1.84E-04, 5.13E-07
"11","22",286.00, 1.84E-04, 9.39E-05, 4.91E-05, 0.00E+00, 3.88E-05, 1.84E-04, 1.84E-04, 1.84E-04, 3.16E-07
"11","23",287.00, 1.84E-04, 9.40E-05, 4.91E-05, 0.00E+00, 3.88E-05, 1.84E-04, 1.84E-04, 1.84E-04, 9.85E-08
"12","0",288.00, 1.84E-04, 9.40E-05, 4.91E-05, 0.00E+00, 3.88E-05, 1.84E-04, 1.87E-04, 1.90E-04, 8.41E-06
"12","1",289.00, 1.88E-04, 9.62E-05, 5.03E-05, 0.00E+00, 3.97E-05, 1.88E-04, 1.91E-04, 1.94E-04, 8.09E-06
"12","2",290.00, 1.92E-04, 9.83E-05, 5.14E-05, 0.00E+00, 4.06E-05, 1.92E-04, 1.95E-04, 1.98E-04, 7.83E-06
"12","3",291.00, 1.96E-04, 1.00E-04, 5.24E-05, 0.00E+00, 4.14E-05, 1.96E-04, 1.99E-04, 2.01E-04, 7.65E-06
"12","4",292.00, 2.00E-04, 1.02E-04, 5.35E-05, 0.00E+00, 4.23E-05, 2.00E-04, 2.03E-04, 2.05E-04, 7.55E-06
"12","5",293.00, 2.04E-04, 1.04E-04, 5.45E-05, 0.00E+00, 4.31E-05, 2.04E-04, 2.07E-04, 2.09E-04, 7.56E-06
"12","6",294.00, 2.08E-04, 1.06E-04, 5.55E-05, 0.00E+00, 4.39E-05, 2.08E-04, 2.11E-04, 2.13E-04, 7.69E-06
"12","7",295.00, 2.12E-04, 1.08E-04, 5.66E-05, 0.00E+00, 4.47E-05, 2.12E-04, 2.14E-04, 2.17E-04, 7.94E-06
"12","8",296.00, 2.16E-04, 1.10E-04, 5.77E-05, 0.00E+00, 4.56E-05, 2.16E-04, 2.19E-04, 2.21E-04, 8.31E-06
"12","9",297.00, 2.20E-04, 1.13E-04, 5.88E-05, 0.00E+00, 4.65E-05, 2.20E-04, 2.23E-04, 2.26E-04, 8.80E-06
"12","10",298.00, 2.25E-04, 1.15E-04, 6.00E-05, 0.00E+00, 4.74E-05, 2.25E-04, 2.28E-04, 2.31E-04, 9.39E-06
"12","11",299.00, 2.29E-04, 1.17E-04, 6.13E-05, 0.00E+00, 4.84E-05, 2.29E-04, 2.33E-04, 2.36E-04, 1.01E-05
"12","12",300.00, 2.35E-04, 1.20E-04, 6.26E-05, 0.00E+00, 4.95E-05, 2.35E-04, 2.35E-04, 2.35E-04, 1.81E-07
"12","13",301.00, 2.35E-04, 1.20E-04, 6.27E-05, 0.00E+00, 4.95E-05, 2.35E-04, 2.35E-04, 2.35E-04, 4.87E-07
"12","14",302.00, 2.35E-04, 1.20E-04, 6.27E-05, 0.00E+00, 4.96E-05, 2.35E-04, 2.35E-04, 2.35E-04, 7.60E-07
"12","15",303.00, 2.35E-04, 1.20E-04, 6.28E-05, 0.00E+00, 4.97E-05, 2.35E-04, 2.36E-04, 2.36E-04, 9.59E-07
"12","16",304.00, 2.36E-04, 1.20E-04, 6.30E-05, 0.00E+00, 4.98E-05, 2.36E-04, 2.36E-04, 2.37E-04, 1.07E-06
"12","17",305.00, 2.36E-04, 1.21E-04, 6.31E-05, 0.00E+00, 4.99E-05, 2.36E-04, 2.37E-04, 2.37E-04, 1.13E-06
"12","18",306.00, 2.37E-04, 1.21E-04, 6.33E-05, 0.00E+00, 5.00E-05, 2.37E-04, 2.37E-04, 2.38E-04, 1.11E-06
"12","19",307.00, 2.37E-04, 1.21E-04, 6.34E-05, 0.00E+00, 5.01E-05, 2.37E-04, 2.38E-04, 2.38E-04, 1.03E-06
"12","20",308.00, 2.38E-04, 1.22E-04, 6.36E-05, 0.00E+00, 5.02E-05, 2.38E-04, 2.38E-04, 2.39E-04, 8.72E-07
"12","21",309.00, 2.38E-04, 1.22E-04, 6.37E-05, 0.00E+00, 5.03E-05, 2.38E-04, 2.39E-04, 2.39E-04, 6.62E-07
"12","22",310.00, 2.39E-04, 1.22E-04, 6.38E-05, 0.00E+00, 5.04E-05, 2.39E-04, 2.39E-04, 2.39E-04, 4.08E-07
"12","23",311.00, 2.39E-04, 1.22E-04, 6.38E-05, 0.00E+00, 5.04E-05, 2.39E-04, 2.39E-04, 2.39E-04, 1.26E-07
"13","0",312.00, 2.39E-04, 1.22E-04, 6.38E-05, 0.00E+00, 5.04E-05, 2.39E-04, 2.43E-04, 2.46E-04, 1.05E-05
"13","1",313.00, 2.44E-04, 1.25E-04, 6.53E-05, 0.00E+00, 5.16E-05, 2.44E-04, 2.48E-04, 2.51E-04, 1.02E-05
"13","2",314.00, 2.50E-04, 1.28E-04, 6.67E-05, 0.00E+00, 5.27E-05, 2.50E-04, 2.53E-04, 2.56E-04, 9.96E-06
"13","3",315.00, 2.55E-04, 1.30E-04, 6.80E-05, 0.00E+00, 5.37E-05, 2.55E-04, 2.58E-04, 2.61E-04, 9.78E-06
"13","4",316.00, 2.60E-04, 1.33E-04, 6.93E-05, 0.00E+00, 5.48E-05, 2.60E-04, 2.63E-04, 2.66E-04, 9.70E-06
"13","5",317.00, 2.65E-04, 1.35E-04, 7.07E-05, 0.00E+00, 5.58E-05, 2.65E-04, 2.68E-04, 2.71E-04, 9.74E-06
"13","6",318.00, 2.70E-04, 1.38E-04, 7.20E-05, 0.00E+00, 5.69E-05, 2.70E-04, 2.73E-04, 2.76E-04, 9.93E-06
"13","7",319.00, 2.75E-04, 1.40E-04, 7.33E-05, 0.00E+00, 5.80E-05, 2.75E-04, 2.78E-04, 2.81E-04, 1.03E-05
"13","8",320.00, 2.80E-04, 1.43E-04, 7.47E-05, 0.00E+00, 5.91E-05, 2.80E-04, 2.83E-04, 2.87E-04, 1.08E-05
"13","9",321.00, 2.85E-04, 1.46E-04, 7.62E-05, 0.00E+00, 6.02E-05, 2.85E-04, 2.89E-04, 2.93E-04, 1.14E-05
"13","10",322.00, 2.91E-04, 1.49E-04, 7.78E-05, 0.00E+00, 6.14E-05, 2.91E-04, 2.95E-04, 2.99E-04, 1.22E-05
"13","11",323.00, 2.97E-04, 1.52E-04, 7.94E-05, 0.00E+00, 6.28E-05, 2.97E-04, 3.02E-04, 3.06E-04, 1.30E-05
"13","12",324.00, 3.04E-04, 1.55E-04, 8.12E-05, 0.00E+00, 6.42E-05, 3.04E-04, 3.04E-04, 3.04E-04, 2.34E-07
"13","13",325.00, 3.04E-04, 1.55E-04, 8.12E-05, 0.00E+00, 6.42E-05, 3.04E-04, 3.04E-04, 3.05E-04, 6.31E-07
"13","14",326.00, 3.05E-04, 1.56E-04, 8.13E-05, 0.00E+00, 6.42E-05, 3.05E-04, 3.05E-04, 3.05E-04, 9.85E-07
"13","15",327.00, 3.05E-04, 1.56E-04, 8.14E-05, 0.00E+00, 6.44E-05, 3.05E-04, 3.05E-04, 3.06E-04, 1.24E-06
"13","16",328.00, 3.06E-04, 1.56E-04, 8.16E-05, 0.00E+00, 6.45E-05, 3.06E-04, 3.06E-04, 3.07E-04, 1.38E-06
"13","17",329.00, 3.06E-04, 1.57E-04, 8.18E-05, 0.00E+00, 6.46E-05, 3.06E-04, 3.07E-04, 3.07E-04, 1.46E-06
"13","18",330.00, 3.07E-04, 1.57E-04, 8.20E-05, 0.00E+00, 6.48E-05, 3.07E-04, 3.08E-04, 3.08E-04, 1.44E-06
"13","19",331.00, 3.08E-04, 1.57E-04, 8.22E-05, 0.00E+00, 6.49E-05, 3.08E-04, 3.08E-04, 3.09E-04, 1.33E-06
"13","20",332.00, 3.08E-04, 1.58E-04, 8.24E-05, 0.00E+00, 6.51E-05, 3.08E-04, 3.09E-04, 3.09E-04, 1.13E-06
"13","21",333.00, 3.09E-04, 1.58E-04, 8.25E-05, 0.00E+00, 6.52E-05, 3.09E-04, 3.09E-04, 3.10E-04, 8.57E-07
"13","22",334.00, 3.10E-04, 1.58E-04, 8.26E-05, 0.00E+00, 6.53E-05, 3.10E-04, 3.10E-04, 3.10E-04, 5.28E-07
"13","23",335.00, 3.10E-04, 1.58E-04, 8.27E-05, 0.00E+00, 6.54E-05, 3.10E-04, 3.10E-04, 3.10E-04, 1.63E-07
"14","0",336.00, 3.10E-04, 1.58E-04, 8.27E-05, 0.00E+00, 6.54E-05, 3.10E-04, 3.15E-04, 3.19E-04, 1.38E-05
"14","1",337.00, 3.17E-04, 1.62E-04, 8.46E-05, 0.00E+00, 6.69E-05, 3.17E-04, 3.21E-04, 3.26E-04, 1.34E-05
"14","2",338.00, 3.24E-04, 1.65E-04, 8.64E-05, 0.00E+00, 6.83E-05, 3.24E-04, 3.28E-04, 3.32E-04, 1.30E-05
"14","3",339.00, 3.30E-04, 1.69E-04, 8.82E-05, 0.00E+00, 6.97E-05, 3.30E-04, 3.35E-04, 3.39E-04, 1.27E-05
"14","4",340.00, 3.37E-04, 1.72E-04, 8.99E-05, 0.00E+00, 7.11E-05, 3.37E-04, 3.41E-04, 3.45E-04, 1.26E-05
"14","5",341.00, 3.43E-04, 1.75E-04, 9.17E-05, 0.00E+00, 7.24E-05, 3.43E-04, 3.47E-04, 3.52E-04, 1.27E-05
